query,latitude,longitude,display_name,geocode_status
"125 SPRING AVENUE ASHBY-DE-LA-ZOUCH, LE65 2RL, United Kingdom",52.7556104,-1.4853441,"Spring Avenue, Ashby-de-la-Zouch, North West Leicestershire, Leicestershire, England, LE65 2RQ, United Kingdom",ok
"127 SPRING AVENUE ASHBY-DE-LA-ZOUCH, LE65 2RL, United Kingdom",52.7556104,-1.4853441,"Spring Avenue, Ashby-de-la-Zouch, North West Leicestershire, Leicestershire, England, LE65 2RQ, United Kingdom",ok
"129 SPRING AVENUE ASHBY-DE-LA-ZOUCH, LE65 2RL, United Kingdom",52.7556104,-1.4853441,"Spring Avenue, Ashby-de-la-Zouch, North West Leicestershire, Leicestershire, England, LE65 2RQ, United Kingdom",ok
"131 SPRING AVENUE ASHBY-DE-LA-ZOUCH, LE65 2RL, United Kingdom",52.7556104,-1.4853441,"Spring Avenue, Ashby-de-la-Zouch, North West Leicestershire, Leicestershire, England, LE65 2RQ, United Kingdom",ok
"133 SPRING AVENUE ASHBY-DE-LA-ZOUCH, LE65 2RL, United Kingdom",52.7556104,-1.4853441,"Spring Avenue, Ashby-de-la-Zouch, North West Leicestershire, Leicestershire, England, LE65 2RQ, United Kingdom",ok
"135 SPRING AVENUE ASHBY-DE-LA-ZOUCH, LE65 2RL, United Kingdom",52.7556104,-1.4853441,"Spring Avenue, Ashby-de-la-Zouch, North West Leicestershire, Leicestershire, England, LE65 2RQ, United Kingdom",ok
"137 SPRING AVENUE ASHBY-DE-LA-ZOUCH, LE65 2RL, United Kingdom",52.7556104,-1.4853441,"Spring Avenue, Ashby-de-la-Zouch, North West Leicestershire, Leicestershire, England, LE65 2RQ, United Kingdom",ok
"139 SPRING AVENUE ASHBY-DE-LA-ZOUCH, LE65 2RL, United Kingdom",52.7556104,-1.4853441,"Spring Avenue, Ashby-de-la-Zouch, North West Leicestershire, Leicestershire, England, LE65 2RQ, United Kingdom",ok
"141 SPRING AVENUE ASHBY-DE-LA-ZOUCH, LE65 2RL, United Kingdom",52.7556104,-1.4853441,"Spring Avenue, Ashby-de-la-Zouch, North West Leicestershire, Leicestershire, England, LE65 2RQ, United Kingdom",ok
"143 SPRING AVENUE ASHBY-DE-LA-ZOUCH, LE65 2RL, United Kingdom",52.7556104,-1.4853441,"Spring Avenue, Ashby-de-la-Zouch, North West Leicestershire, Leicestershire, England, LE65 2RQ, United Kingdom",ok
"1 MILES DRIVE ASHBY-DE-LA-ZOUCH, LE65 2RR, United Kingdom",,,"",no_result
"2 MILES DRIVE ASHBY-DE-LA-ZOUCH, LE65 2RR, United Kingdom",,,"",no_result
"3 MILES DRIVE ASHBY-DE-LA-ZOUCH, LE65 2RR, United Kingdom",,,"",no_result
"7 GLENALMOND CLOSE ASHBY-DE-LA-ZOUCH, LE65 2SD, United Kingdom",52.7542315,-1.4810053,"Glenalmond Close, Ashby-de-la-Zouch, North West Leicestershire, Leicestershire, England, LE65 2SD, United Kingdom",ok
"9 OUNDLE CLOSE ASHBY-DE-LA-ZOUCH, LE65 2SF, United Kingdom",52.754249,-1.4825708,"Oundle Close, Ashby-de-la-Zouch, North West Leicestershire, Leicestershire, England, LE65 2SF, United Kingdom",ok
"2 BEECH WAY ASHBY-DE-LA-ZOUCH, LE65 2SR, United Kingdom",52.749383,-1.459055,"Beech Way, Ashby-de-la-Zouch, North West Leicestershire, Leicestershire, England, LE65 2SR, United Kingdom",ok
"9 WESTMINSTER WAY ASHBY-DE-LA-ZOUCH, LE65 2SX, United Kingdom",52.7557642,-1.4798629,"Westminster Way, Ashby-de-la-Zouch, North West Leicestershire, Leicestershire, England, LE65 2SY, United Kingdom",ok
"1A SHELLBROOK CLOSE SHELLBROOK ASHBY-DE-LA-ZOUCH, LE65 2UJ, United Kingdom",52.7457672,-1.494597,"Shellbrook Close, Shellbrook, Ashby-de-la-Zouch, Norris Hill, North West Leicestershire, Leicestershire, England, LE65 2UJ, United Kingdom",ok
"11 CLIFTONTHORPE ASHBY-DE-LA-ZOUCH, LE65 2US, United Kingdom",52.7610602,-1.4748834,"Cliftonthorpe, Ashby-de-la-Zouch, North West Leicestershire, Leicestershire, England, LE65 2AD, United Kingdom",ok
"14 CLIFTONTHORPE ASHBY-DE-LA-ZOUCH, LE65 2US, United Kingdom",52.7610602,-1.4748834,"Cliftonthorpe, Ashby-de-la-Zouch, North West Leicestershire, Leicestershire, England, LE65 2AD, United Kingdom",ok
"25 CLIFTONTHORPE ASHBY-DE-LA-ZOUCH, LE65 2US, United Kingdom",52.7610602,-1.4748834,"Cliftonthorpe, Ashby-de-la-Zouch, North West Leicestershire, Leicestershire, England, LE65 2AD, United Kingdom",ok
"18 DICKINSON CLOSE ASHBY-DE-LA-ZOUCH, LE65 2WD, United Kingdom",52.7493315,-1.4903508,"Dickinson Close, Shellbrook, Ashby-de-la-Zouch, North West Leicestershire, Leicestershire, England, LE65 2WD, United Kingdom",ok
"19 DICKINSON CLOSE ASHBY-DE-LA-ZOUCH, LE65 2WD, United Kingdom",52.7493315,-1.4903508,"Dickinson Close, Shellbrook, Ashby-de-la-Zouch, North West Leicestershire, Leicestershire, England, LE65 2WD, United Kingdom",ok
"20 DICKINSON CLOSE ASHBY-DE-LA-ZOUCH, LE65 2WD, United Kingdom",52.7493315,-1.4903508,"Dickinson Close, Shellbrook, Ashby-de-la-Zouch, North West Leicestershire, Leicestershire, England, LE65 2WD, United Kingdom",ok
"21 DICKINSON CLOSE ASHBY-DE-LA-ZOUCH, LE65 2WD, United Kingdom",52.7493315,-1.4903508,"Dickinson Close, Shellbrook, Ashby-de-la-Zouch, North West Leicestershire, Leicestershire, England, LE65 2WD, United Kingdom",ok
"22 DICKINSON CLOSE ASHBY-DE-LA-ZOUCH, LE65 2WD, United Kingdom",52.7493315,-1.4903508,"Dickinson Close, Shellbrook, Ashby-de-la-Zouch, North West Leicestershire, Leicestershire, England, LE65 2WD, United Kingdom",ok
"23 DICKINSON CLOSE ASHBY-DE-LA-ZOUCH, LE65 2WD, United Kingdom",52.7493315,-1.4903508,"Dickinson Close, Shellbrook, Ashby-de-la-Zouch, North West Leicestershire, Leicestershire, England, LE65 2WD, United Kingdom",ok
"24 DICKINSON CLOSE ASHBY-DE-LA-ZOUCH, LE65 2WD, United Kingdom",52.7493315,-1.4903508,"Dickinson Close, Shellbrook, Ashby-de-la-Zouch, North West Leicestershire, Leicestershire, England, LE65 2WD, United Kingdom",ok
"25 DICKINSON CLOSE ASHBY-DE-LA-ZOUCH, LE65 2WD, United Kingdom",52.7493315,-1.4903508,"Dickinson Close, Shellbrook, Ashby-de-la-Zouch, North West Leicestershire, Leicestershire, England, LE65 2WD, United Kingdom",ok
"27 DICKINSON CLOSE ASHBY-DE-LA-ZOUCH, LE65 2WD, United Kingdom",52.7493315,-1.4903508,"Dickinson Close, Shellbrook, Ashby-de-la-Zouch, North West Leicestershire, Leicestershire, England, LE65 2WD, United Kingdom",ok
"29 DICKINSON CLOSE ASHBY-DE-LA-ZOUCH, LE65 2WD, United Kingdom",52.7493315,-1.4903508,"Dickinson Close, Shellbrook, Ashby-de-la-Zouch, North West Leicestershire, Leicestershire, England, LE65 2WD, United Kingdom",ok
"31 DICKINSON CLOSE ASHBY-DE-LA-ZOUCH, LE65 2WD, United Kingdom",52.7493315,-1.4903508,"Dickinson Close, Shellbrook, Ashby-de-la-Zouch, North West Leicestershire, Leicestershire, England, LE65 2WD, United Kingdom",ok
"54 THE GREEN DONINGTON LE HEATH COALVILLE, LE67 2GE, United Kingdom",,,"",no_result
"17 CLAREMONT DRIVE RAVENSTONE COALVILLE, LE67 2ND, United Kingdom",52.7300513,-1.3941809,"Claremont Drive, Ravenstone with Snibstone, Ravenstone, North West Leicestershire, Leicestershire, England, LE67 2ND, United Kingdom",ok
"76 ALBERT ROAD COALVILLE, LE67 3AA, United Kingdom",52.7257405,-1.3646729,"Albert Road, Greenhill, Coalville, North West Leicestershire, Leicestershire, England, LE67 3AF, United Kingdom",ok
"53 PARK ROAD COALVILLE, LE67 3AE, United Kingdom",,,"",no_result
"61 PARK ROAD COALVILLE, LE67 3AE, United Kingdom",52.7245674,-1.3661621,"Park Road, Greenhill, Coalville, North West Leicestershire, Leicestershire, England, LE67 3AD, United Kingdom",ok
"79 PARK ROAD COALVILLE, LE67 3AF, United Kingdom",,,"",no_result
"95 PARK ROAD COALVILLE, LE67 3AF, United Kingdom",52.7245674,-1.3661621,"Park Road, Greenhill, Coalville, North West Leicestershire, Leicestershire, England, LE67 3AD, United Kingdom",ok
"96 PARK ROAD COALVILLE, LE67 3AF, United Kingdom",,,"",no_result
"13 VICTORIA ROAD COALVILLE, LE67 3AG, United Kingdom",52.7248204,-1.3647741,"Victoria Road, Greenhill, Coalville, North West Leicestershire, Leicestershire, England, LE67 3AG, United Kingdom",ok
"43 VICTORIA ROAD COALVILLE, LE67 3AG, United Kingdom",52.7248204,-1.3647741,"Victoria Road, Greenhill, Coalville, North West Leicestershire, Leicestershire, England, LE67 3AG, United Kingdom",ok
"100 ALBERT ROAD COALVILLE, LE67 3AH, United Kingdom",52.7257405,-1.3646729,"Albert Road, Greenhill, Coalville, North West Leicestershire, Leicestershire, England, LE67 3AF, United Kingdom",ok
"121 ALBERT ROAD COALVILLE, LE67 3AH, United Kingdom",52.7257405,-1.3646729,"Albert Road, Greenhill, Coalville, North West Leicestershire, Leicestershire, England, LE67 3AF, United Kingdom",ok
"4 WILLIAM BEES ROAD COALVILLE, LE67 3AS, United Kingdom",52.7203129,-1.3705425,"William Bees Road, Coalville, North West Leicestershire, Leicestershire, England, LE67 3AS, United Kingdom",ok
"26 ADAM MORRIS WAY COALVILLE, LE67 3AU, United Kingdom",52.7199484,-1.36997,"Adam Morris Way, Coalville, North West Leicestershire, Leicestershire, England, LE67 3AU, United Kingdom",ok
"41 ADAM MORRIS WAY COALVILLE, LE67 3AU, United Kingdom",52.7199484,-1.36997,"Adam Morris Way, Coalville, North West Leicestershire, Leicestershire, England, LE67 3AU, United Kingdom",ok
"46 ADAM MORRIS WAY COALVILLE, LE67 3AU, United Kingdom",52.7199484,-1.36997,"Adam Morris Way, Coalville, North West Leicestershire, Leicestershire, England, LE67 3AU, United Kingdom",ok
"54 ADAM MORRIS WAY COALVILLE, LE67 3AU, United Kingdom",52.7199484,-1.36997,"Adam Morris Way, Coalville, North West Leicestershire, Leicestershire, England, LE67 3AU, United Kingdom",ok
"47 DISCOVERY CLOSE COALVILLE, LE67 3AW, United Kingdom",52.7282948,-1.3813458,"Discovery Close, Coalville, North West Leicestershire, Leicestershire, England, LE67 3AW, United Kingdom",ok
"74 BAKEWELL STREET COALVILLE, LE67 3BA, United Kingdom",52.7233698,-1.3620946,"Bakewell Street, Greenhill, Coalville, North West Leicestershire, Leicestershire, England, LE67 3BB, United Kingdom",ok
"103 BAKEWELL STREET COALVILLE, LE67 3BB, United Kingdom",52.7233698,-1.3620946,"Bakewell Street, Greenhill, Coalville, North West Leicestershire, Leicestershire, England, LE67 3BB, United Kingdom",ok
"63 BAKEWELL STREET COALVILLE, LE67 3BB, United Kingdom",52.7233698,-1.3620946,"Bakewell Street, Greenhill, Coalville, North West Leicestershire, Leicestershire, England, LE67 3BB, United Kingdom",ok
"1 BEDALE CLOSE COALVILLE, LE67 3BE, United Kingdom",52.7193577,-1.3773346,"Bedale Close, Coalville, North West Leicestershire, Leicestershire, England, LE67 3BE, United Kingdom",ok
"56 GUTTERIDGE STREET COALVILLE, LE67 3BH, United Kingdom",52.721424,-1.3747511,"Gutteridge Street, Coalville, North West Leicestershire, Leicestershire, England, LE67 3GG, United Kingdom",ok
"74B GUTTERIDGE STREET COALVILLE, LE67 3BH, United Kingdom",,,"",no_result
"63 GUTTERIDGE STREET COALVILLE, LE67 3BJ, United Kingdom",52.721424,-1.3747511,"Gutteridge Street, Coalville, North West Leicestershire, Leicestershire, England, LE67 3GG, United Kingdom",ok
"226 HIGHFIELD STREET COALVILLE, LE67 3BP, United Kingdom",52.7156711,-1.3785757,"Highfield Street, Hugglescote and Donington le Heath, Donington Le Heath, North West Leicestershire, Leicestershire, England, LE67 3BS, United Kingdom",ok
"67 HIGHFIELD STREET COALVILLE, LE67 3BR, United Kingdom",52.7188696,-1.375847,"Highfield Street, Coalville, North West Leicestershire, Leicestershire, England, LE67 3BL, United Kingdom",ok
"159 HIGHFIELD STREET COALVILLE, LE67 3BS, United Kingdom",52.7159978,-1.3775229,"159, Highfield Street, Hugglescote and Donington le Heath, Donington Le Heath, North West Leicestershire, Leicestershire, England, LE67 3BS, United Kingdom",ok
"195 HIGHFIELD STREET COALVILLE, LE67 3BT, United Kingdom",52.7156711,-1.3785757,"Highfield Street, Hugglescote and Donington le Heath, Donington Le Heath, North West Leicestershire, Leicestershire, England, LE67 3BS, United Kingdom",ok
"16 ST SAVIOURS ROAD COALVILLE, LE67 3DF, United Kingdom",,,"",no_result
"14 CHARNWOOD STREET COALVILLE, LE67 3DG, United Kingdom",52.7220924,-1.3599535,"Charnwood Street, Greenhill, Hugglescote, North West Leicestershire, Leicestershire, England, LE67 3DH, United Kingdom",ok
"60 WENTWORTH ROAD COALVILLE, LE67 3DJ, United Kingdom",52.7196034,-1.378208,"60, Wentworth Road, Coalville, North West Leicestershire, Leicestershire, England, LE67 3DL, United Kingdom",ok
"14 ACTION MAN ROAD COALVILLE, LE67 3EH, United Kingdom",52.7213125,-1.3789205,"Action Man Road, Coalville, North West Leicestershire, Leicestershire, England, LE67 3EH, United Kingdom",ok
"20 ACTION MAN ROAD COALVILLE, LE67 3EH, United Kingdom",52.7213125,-1.3789205,"Action Man Road, Coalville, North West Leicestershire, Leicestershire, England, LE67 3EH, United Kingdom",ok
"36 ACTION MAN ROAD COALVILLE, LE67 3EH, United Kingdom",52.7213125,-1.3789205,"Action Man Road, Coalville, North West Leicestershire, Leicestershire, England, LE67 3EH, United Kingdom",ok
"2 MANNING AVENUE COALVILLE, LE67 3EL, United Kingdom",,,"",no_result
"9 QUARTZ CLOSE COALVILLE, LE67 3FG, United Kingdom",,,"",no_result
"8 BRIDLE ROAD COALVILLE, LE67 3GB, United Kingdom",52.7343464,-1.3733628,"Bridle Road, Whitwick, Coalville, North West Leicestershire, Leicestershire, England, LE67 3GB, United Kingdom",ok
"20 VAUGHAN STREET COALVILLE, LE67 3GH, United Kingdom",52.7209792,-1.3760385,"Vaughan Street, Coalville, North West Leicestershire, Leicestershire, England, LE67 3GH, United Kingdom",ok
"19 OXFORD STREET COALVILLE, LE67 3GS, United Kingdom",52.7232922,-1.3602298,"Oxford Street, Greenhill, Coalville, North West Leicestershire, Leicestershire, England, LE67 3GR, United Kingdom",ok
"47 OXFORD STREET COALVILLE, LE67 3GS, United Kingdom",52.7232922,-1.3602298,"Oxford Street, Greenhill, Coalville, North West Leicestershire, Leicestershire, England, LE67 3GR, United Kingdom",ok
"67 OXFORD STREET COALVILLE, LE67 3GS, United Kingdom",52.7232922,-1.3602298,"Oxford Street, Greenhill, Coalville, North West Leicestershire, Leicestershire, England, LE67 3GR, United Kingdom",ok
"149 LONDON ROAD COALVILLE, LE67 3JE, United Kingdom",52.721601,-1.3625478,"London Road, Greenhill, Coalville, North West Leicestershire, Leicestershire, England, LE67 3JD, United Kingdom",ok
"169 LONDON ROAD COALVILLE, LE67 3JE, United Kingdom",52.721601,-1.3625478,"London Road, Greenhill, Coalville, North West Leicestershire, Leicestershire, England, LE67 3JD, United Kingdom",ok
"1 BOYLAN ROAD COALVILLE, LE67 3JG, United Kingdom",,,"",no_result
"18 GEORGE SMITH DRIVE COALVILLE, LE67 3JP, United Kingdom",52.7222863,-1.3662555,"George Smith Drive, Coalville, North West Leicestershire, Leicestershire, England, LE67 3JP, United Kingdom",ok
"20 GEORGE SMITH DRIVE COALVILLE, LE67 3JP, United Kingdom",52.7222863,-1.3662555,"George Smith Drive, Coalville, North West Leicestershire, Leicestershire, England, LE67 3JP, United Kingdom",ok
"5 GEORGE SMITH DRIVE COALVILLE, LE67 3JP, United Kingdom",52.7222863,-1.3662555,"George Smith Drive, Coalville, North West Leicestershire, Leicestershire, England, LE67 3JP, United Kingdom",ok
"192 ASHBY ROAD COALVILLE, LE67 3LD, United Kingdom",52.7287955,-1.3879907,"Ashby Road, Coalville, North West Leicestershire, Leicestershire, England, LE67 3LH, United Kingdom",ok
"234 ASHBY ROAD COALVILLE, LE67 3LD, United Kingdom",52.7287955,-1.3879907,"Ashby Road, Coalville, North West Leicestershire, Leicestershire, England, LE67 3LH, United Kingdom",ok
"256 ASHBY ROAD COALVILLE, LE67 3LD, United Kingdom",52.7287955,-1.3879907,"Ashby Road, Coalville, North West Leicestershire, Leicestershire, England, LE67 3LH, United Kingdom",ok
"364 ASHBY ROAD COALVILLE, LE67 3LE, United Kingdom",52.7287955,-1.3879907,"Ashby Road, Coalville, North West Leicestershire, Leicestershire, England, LE67 3LH, United Kingdom",ok
"382 ASHBY ROAD COALVILLE, LE67 3LE, United Kingdom",52.7287955,-1.3879907,"Ashby Road, Coalville, North West Leicestershire, Leicestershire, England, LE67 3LH, United Kingdom",ok
"386 ASHBY ROAD COALVILLE, LE67 3LE, United Kingdom",52.7287955,-1.3879907,"Ashby Road, Coalville, North West Leicestershire, Leicestershire, England, LE67 3LH, United Kingdom",ok
"343 ASHBY ROAD COALVILLE, LE67 3LH, United Kingdom",52.7287955,-1.3879907,"Ashby Road, Coalville, North West Leicestershire, Leicestershire, England, LE67 3LH, United Kingdom",ok
"401 ASHBY ROAD COALVILLE, LE67 3LJ, United Kingdom",52.7311216,-1.3947587,"Ashby Road, Ravenstone with Snibstone, Ravenstone, North West Leicestershire, Leicestershire, England, LE67 3NJ, United Kingdom",ok
"11 KENDRICK CLOSE COALVILLE, LE67 3LR, United Kingdom",52.727217,-1.3855792,"Kendrick Close, Coalville, North West Leicestershire, Leicestershire, England, LE67 3JG, United Kingdom",ok
"15 KENDRICK CLOSE COALVILLE, LE67 3LR, United Kingdom",52.727217,-1.3855792,"Kendrick Close, Coalville, North West Leicestershire, Leicestershire, England, LE67 3JG, United Kingdom",ok
"23 KENDRICK CLOSE COALVILLE, LE67 3LR, United Kingdom",52.727217,-1.3855792,"Kendrick Close, Coalville, North West Leicestershire, Leicestershire, England, LE67 3JG, United Kingdom",ok
"128 MARGARET STREET COALVILLE, LE67 3LX, United Kingdom",52.7245797,-1.3766649,"Margaret Street, Coalville, North West Leicestershire, Leicestershire, England, LE67 3LY, United Kingdom",ok
"74 MARGARET STREET COALVILLE, LE67 3LX, United Kingdom",52.7245797,-1.3766649,"Margaret Street, Coalville, North West Leicestershire, Leicestershire, England, LE67 3LY, United Kingdom",ok
"96 MARGARET STREET COALVILLE, LE67 3LX, United Kingdom",52.7245797,-1.3766649,"Margaret Street, Coalville, North West Leicestershire, Leicestershire, England, LE67 3LY, United Kingdom",ok
"89 RAVENSTONE ROAD COALVILLE, LE67 3NB, United Kingdom",52.7273661,-1.3891964,"Ravenstone Road, Ravenstone with Snibstone, Coalville, North West Leicestershire, Leicestershire, England, LE67 3NA, United Kingdom",ok
"63 JACKSON STREET COALVILLE, LE67 3NP, United Kingdom",52.7228457,-1.3761067,"Jackson Street, Coalville, North West Leicestershire, Leicestershire, England, LE67 3NP, United Kingdom",ok
"2 STADIUM CLOSE COALVILLE, LE67 3NX, United Kingdom",52.7181582,-1.3741769,"Stadium Close, Hugglescote, North West Leicestershire, Leicestershire, England, LE67 3NX, United Kingdom",ok
"131 BELVOIR ROAD COALVILLE, LE67 3PJ, United Kingdom",52.720384,-1.3729994,"Belvoir Road, Coalville, North West Leicestershire, Leicestershire, England, LE67 3PP, United Kingdom",ok
"139 BELVOIR ROAD COALVILLE, LE67 3PJ, United Kingdom",52.720384,-1.3729994,"Belvoir Road, Coalville, North West Leicestershire, Leicestershire, England, LE67 3PP, United Kingdom",ok
"191 BELVOIR ROAD COALVILLE, LE67 3PJ, United Kingdom",52.720384,-1.3729994,"Belvoir Road, Coalville, North West Leicestershire, Leicestershire, England, LE67 3PP, United Kingdom",ok
"219 BELVOIR ROAD COALVILLE, LE67 3PL, United Kingdom",52.720384,-1.3729994,"Belvoir Road, Coalville, North West Leicestershire, Leicestershire, England, LE67 3PP, United Kingdom",ok
"257 BELVOIR ROAD COALVILLE, LE67 3PL, United Kingdom",52.720384,-1.3729994,"Belvoir Road, Coalville, North West Leicestershire, Leicestershire, England, LE67 3PP, United Kingdom",ok
"29 BERRISFORD STREET COALVILLE, LE67 3PT, United Kingdom",52.7218228,-1.3720703,"Berrisford Street, Coalville, North West Leicestershire, Leicestershire, England, LE67 3PS, United Kingdom",ok
"45 BERRISFORD STREET COALVILLE, LE67 3PT, United Kingdom",52.7218228,-1.3720703,"Berrisford Street, Coalville, North West Leicestershire, Leicestershire, England, LE67 3PS, United Kingdom",ok
"57 BERRISFORD STREET COALVILLE, LE67 3PT, United Kingdom",52.7218228,-1.3720703,"Berrisford Street, Coalville, North West Leicestershire, Leicestershire, England, LE67 3PS, United Kingdom",ok
"18 BRIDGE ROAD COALVILLE, LE67 3PW, United Kingdom",52.7209699,-1.3708467,"Bridge Road, Coalville, North West Leicestershire, Leicestershire, England, LE67 3AS, United Kingdom",ok
"35 BURGESS ROAD COALVILLE, LE67 3PX, United Kingdom",,,"",no_result
"32 MELBOURNE STREET COALVILLE, LE67 3QT, United Kingdom",52.7224734,-1.3719829,"Melbourne Street, Coalville, North West Leicestershire, Leicestershire, England, LE67 3QU, United Kingdom",ok
"38 MELBOURNE STREET COALVILLE, LE67 3QT, United Kingdom",52.7224734,-1.3719829,"Melbourne Street, Coalville, North West Leicestershire, Leicestershire, England, LE67 3QU, United Kingdom",ok
"51 NORTH AVENUE COALVILLE, LE67 3QX, United Kingdom",52.7171598,-1.3703455,"North Avenue, Hugglescote and Donington le Heath, Hugglescote, North West Leicestershire, Leicestershire, England, LE67 3QX, United Kingdom",ok
"7 PRINCE STREET COALVILLE, LE67 3RA, United Kingdom",52.7186707,-1.3670905,"Prince Street, Hugglescote, North West Leicestershire, Leicestershire, England, LE67 3RA, United Kingdom",ok
"18 SCOTLANDS ROAD COALVILLE, LE67 3RD, United Kingdom",52.7212207,-1.3696586,"Scotlands Road, Coalville, North West Leicestershire, Leicestershire, England, LE67 3QP, United Kingdom",ok
"4 WYGGESTON ROAD COALVILLE, LE67 3RE, United Kingdom",52.7187827,-1.3711922,"Wyggeston Road, Hugglescote, North West Leicestershire, Leicestershire, England, LE67 3RE, United Kingdom",ok
"9 DAYTON CLOSE COALVILLE, LE67 3RG, United Kingdom",52.7296628,-1.3934778,"Dayton Close, Ravenstone, North West Leicestershire, Leicestershire, England, LE67 3RG, United Kingdom",ok
"28 BREACH ROAD COALVILLE, LE67 3SA, United Kingdom",,,"",no_result
"4 BREACH ROAD COALVILLE, LE67 3SA, United Kingdom",,,"",no_result
"33 BREACH ROAD COALVILLE, LE67 3SB, United Kingdom",,,"",no_result
"90 FOREST ROAD COALVILLE, LE67 3SH, United Kingdom",52.7195626,-1.3634847,"Forest Road, Greenhill, Hugglescote, North West Leicestershire, Leicestershire, England, LE67 3SP, United Kingdom",ok
"142 FOREST ROAD COALVILLE, LE67 3SJ, United Kingdom",52.7195626,-1.3634847,"Forest Road, Greenhill, Hugglescote, North West Leicestershire, Leicestershire, England, LE67 3SP, United Kingdom",ok
"176 FOREST ROAD COALVILLE, LE67 3SJ, United Kingdom",52.7195626,-1.3634847,"Forest Road, Greenhill, Hugglescote, North West Leicestershire, Leicestershire, England, LE67 3SP, United Kingdom",ok
